,User,Date Created,Number of Likes,Source of Tweet,Tweet
130,Gregg_Thibodeau,2022-11-23 16:26:43+00:00,0,Twitter Web App,"Awful lot of TRUTH floating around Twitter these days!!!
#thankyouelonmusk"
131,TeresaSpenceT,2022-11-23 09:57:36+00:00,1,Twitter for iPhone,@TroyLaclaire @Tekmarrr @elonmusk How do you know there aren’t any women in the picture?  🤣😂 #ThankYouElonMusk
132,Dick4Shortt,2022-11-22 19:15:28+00:00,0,Twitter for Android,@SydneyLWatson @sav_says_ @elonmusk Freedom of speech  #thankyouelonmusk
133,peaceforart,2022-11-22 18:27:38+00:00,0,Twitter for iPhone,"@elonmusk And one kick ass illustrator #america #ThankYouElonMusk #urtheman @joerogan @joerogan @peaceforart hey universe if u where one of one that got the shot ., justice is coming 
It’s up to us to be kind and loving towards one another ., it’s up to u https://t.co/7rOs0ZwKbY"
134,cassie419pio,2022-11-22 14:21:10+00:00,1,Twitter for Android,@fml_gamer @realDonaldTrump Why not😃❗️I did too like 25secs after #thankyouelonmusk posted the poll 🐦️👍 https://t.co/SH3ekkTcvR
135,POWERofHEKATE,2022-11-22 07:55:13+00:00,2,Twitter for iPhone,I've only rejoined Twitter yesterday. And I love it so much already. #ThankYouElonMusk
136,SBlvd24,2022-11-22 06:56:28+00:00,0,Twitter for iPhone,"Is it true there is now more freedom on twitter than in the country.
#thankyouelonmusk 
Bringing back amendments little by little. @elonmusk https://t.co/O6YH8v5NLf"
137,cpointer88,2022-11-22 00:23:40+00:00,0,Twitter for Android,"#Covfefe #trumpisback ❤️🔥 love you Trump! @realDonaldTrump @elonmusk 
#ThankYouElon 
#thankyouelonmusk 
#TrumpAnnouncement"
138,RicardoAJenkins,2022-11-21 19:36:01+00:00,0,Twitter for Android,@elonmusk @lexfridman #ThankYouElonMusk you are cool 😎💯 @RicardoAJenkins
139,CherylH2009,2022-11-21 18:11:15+00:00,1,Twitter for iPad,@seanhannity Democrats are having a meltdown ! #thankyouelonmusk #freedomofspeechreturns
140,TaniaAMarshall,2022-11-21 07:20:07+00:00,1,Twitter for iPhone,The return to sanity is breathtaking @elonmusk 🙏✨#ElonMusk #Twitter #Grateful #thankyouelonmusk https://t.co/ORrVdiN1LQ
141,missy_Idaho,2022-11-21 05:32:58+00:00,0,Twitter Web App,@ProudElephantUS Awesome because I finally came back! Censorship is beyond wrong everyone deserves to have a voice whether you like their opinions or not! What's fair is fair..#ThankYouElonMusk
142,ahoaglin1,2022-11-21 02:57:26+00:00,0,Twitter Web App,"@TimRunsHisMouth @elonmusk If you can't be on Twitter anymore because of @elonmusk  - YOU MIGHT BE BIASED!!! Thank you for bringing back free speech.
#freespeech #evenifyoudontlikeit #thankyouelonmusk"
143,shazzz66,2022-11-21 02:38:19+00:00,8,Twitter for iPhone,Don’t believe the media .. but y’all know that right .. #thankyouelonmusk
144,missy_Idaho,2022-11-20 22:37:04+00:00,0,Twitter Web App,"@MayoIsSpicyy Oh nooooo 😱 that is horrible that people can now share their thoughts, opinions and independent thought on a virtual world media outlet?! How awful, so terrible people actually have their own opinions?! Free thinkers and critical thinkers are frightening! #ThankYouElonMusk"
145,glamgram0,2022-11-20 22:35:08+00:00,1,Twitter for iPhone,All these reinstated accounts is like Christmas has come early this year! 🥰🎄 #ThankYouElonMusk
146,UltraMagaNews,2022-11-20 21:45:11+00:00,2,Twitter for iPhone,"#BREAKING_NEWS @project_veritas Twitter account has been restored! 

#ThankYouElonMusk #ProjectVeritas https://t.co/sZQeFzY682"
147,clamezcua119,2022-11-20 21:16:04+00:00,8,Twitter Web App,"""It's Your Favorite President""💖🙏 🇺🇸
 @realDonaldTrump @PapiTrumpo @elonmusk   @DanScavino #Batman #ThankYouElon #ThankYouElonMusk"
148,towel_nation,2022-11-20 20:54:06+00:00,0,Twitter Web App,"#ThankYouElon #ThankYouElonMusk  In your honor, I designed a new kitchen towel. You rock.
https://t.co/PgLLowMZUz"
149,MyFairLady007,2022-11-20 20:11:05+00:00,0,Twitter for iPhone,"@elonmusk #ThankYouElonMusk for bringing back our rightful #POTUS  @realDonaldTrump !!!
@GOPLeader @gregkellyusa @TuckerCarlson @JesseBWatters @PearsonSharp"
150,simonsedice,2022-11-20 19:56:45+00:00,0,Twitter for iPhone,@TPostMillennial Who cares is right #CBSisFakeNews #FakeNewsCBS #ThankYouElonMusk
151,juicemoxon,2022-11-20 19:55:52+00:00,0,Twitter for iPhone,We need more in game tweets from players. #ThankYouElonMusk
152,missy_Idaho,2022-11-20 19:20:56+00:00,1,Twitter Web App,Show your support for Elon and take this poll! Fair is fair whether you like it or not! #ThankYouElonMusk
153,TruthJoin,2022-11-20 19:10:43+00:00,0,Twitter for iPhone,@elonmusk For the first time ever Trump won without interference or cheating. #ThankYouElonMusk
154,AdamFrascona,2022-11-20 18:50:10+00:00,1,Twitter for iPhone,"@elonmusk #ThankYouElonMusk 🙏🏻🫵🏼💯 and @elonmusk Thank You for bringing myself and I know other to Twitter and actually staying and tweeting for the first time and thank you for your ingenuity and Creativity and Wit,Wisdom,experiences and knowledge and You are Real True genius&amp;Generosity."
155,Ck_Starsyt,2022-11-20 18:22:25+00:00,0,Twitter for Android,"@elonmusk Has Saved Twitter And Brought Back Our Freedom 

#ThankYouElonMusk"
156,Reem4ksa1,2022-11-20 16:34:38+00:00,1,Twitter for iPhone,"@Durandd83519769 @elonmusk Dear Sir Arabic Hashtag suffers from spam accounts, I immediately quit reading or participating please Sir do something to make Twitter more reliable source of information #ThankYouElonMusk"
157,BLACKADAM001,2022-11-20 15:44:54+00:00,0,Twitter for Android,"Now Twitter is Free Speach again...
#ThankYouElonMusk #Twitter #FreeSpeach"
158,NjLadyred,2022-11-20 15:24:34+00:00,8,Twitter for iPhone,"@PhilGodlewski_ 

He’s back!!! LFG!🇺🇸❤️💥
#LFG #Philsback #phil #myfellowamericans #HESBACK #ThankYouElonMusk"
159,Rebecca36336983,2022-11-20 14:44:55+00:00,1,Twitter for iPhone,"@elonmusk YES IT IS!!
#Thankyouelonmusk #51sttwitteremployee"
160,DiscussWithBob,2022-11-20 14:05:05+00:00,1,Twitter for Android,"After years of open exploitation of children on Twitter, there has now been real progress in removing predator content.
#ThankYouElonMusk"
161,SimplySLJ,2022-11-20 13:58:45+00:00,0,Twitter for iPhone,".@CBSNews is pausing posting on @Twitter. Talk abt #ChickenLittle…😂😂😂🤣🤣🤣 

@elonmusk is glorious, absolutely FING glorious!!! He got the #MSM to stop posting.

#Winning #TwitterMeltdown #Twitter #TwitterMigration #HESBACK #Trump #ThankYouElonMusk #Elonmusk"
162,cpointer88,2022-11-20 13:44:30+00:00,0,Twitter for Android,"#Trumpisback 
Watch the internet fall apart! 
We want President Trump back!!!
#ThankYouElonMusk 
@elonmusk @DonaldJTrumpJr"
163,cassie419pio,2022-11-20 12:44:38+00:00,1,Twitter for Android,"@AnkushASinghal LOVE IT💃🕺❣️

#WelcomeBackPresidentTrump ✊😃❣️
#ThankYouElonMusk 🚀❣️"
164,kcmoana,2022-11-20 12:36:26+00:00,0,Twitter for iPhone,@JGreenblattADL @elonmusk The people have spoken MF’ers ❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️#WecomeBackMrPresident #ThankYouElonMusk
165,cpointer88,2022-11-20 12:34:45+00:00,0,Twitter for Android,@TMZ Love it! We want Trump!!! #ThankYouElonMusk
166,Tommy_E_F,2022-11-20 12:26:26+00:00,0,Twitter for iPhone,"@Vibes7363 @Tommy_E_F  
I came back because of @realDonaldTrump being allowed once again. The gall of censoring a sitting president was outrageous.
#Trump #ThankYouElonMusk #FUJackDorsey #TrumpTrain #IFBAP
@elonmusk"
167,peaceforart,2022-11-20 12:06:33+00:00,0,Twitter for iPhone,@DelMarRacing @VictorEspinoza Lets@go @DelMarRacing #ThankYouElonMusk https://t.co/dhl80STuaD
168,cpointer88,2022-11-20 11:55:17+00:00,0,Twitter for Android,"#ThankYouElonMusk 
@elonmusk 
@realDonaldTrump 
WE LOVE TRUMP!!!!! ❤️❤️❤️❤️🔥🔥🔥🔥🔥"
169,cpointer88,2022-11-20 11:51:40+00:00,0,Twitter for Android,"@realDonaldTrump TRUMP!!! WEVE MISSED YOU!!!! LOVE YOU #ThankYouElonMusk 
@elonmusk"
170,cpointer88,2022-11-20 11:47:31+00:00,0,Twitter for Android,"@naiivememe @elonmusk Hahaha thalis is the best!! WE LOVE AND MISSED TRUMP. #ThankYouElonMusk 
@elonmusk"
171,cassie419pio,2022-11-20 11:30:58+00:00,1,Twitter for Android,"@realDonaldTrump  YES😃👍❗️❗️❗️
Welcome back President Trump &amp; it was a long one but can't wait for your tweets👍❗️
#ThankYouElonMusk 🐦️❣️
#trumpisback 🥺🇺🇸❣️ https://t.co/3qsgT4lVUn"
172,EXALTED4ever,2022-11-20 11:08:00+00:00,1,Twitter for Android,"@MELANIATRUMP @IvankaTrump @DonaldJTrumpJr @POTUS45 @elonmusk @IvankaTrump @MELANIATRUMP @DonaldJTrumpJr @POTUS45
Lets thank the very courageous @elonmusk for standing up for Humanity let alone doing the right thing keeping free speech alive
#ThankYouElon
#ThankYouElonMusk
There will be fallout
Because humans plus a heroes journey condition"
173,YoHolz,2022-11-20 10:47:15+00:00,2,Twitter Web App,Did (old tired biased) Twitter just burn to the ground like all of the FAKE NEWS media reported? Yes. Yes it did. In the most glorious free speech kind of way!!! 😂🥳 #ThankYouElonMusk
174,martingarciada6,2022-11-20 10:13:58+00:00,1,Twitter for iPhone,"@elonmusk Thank god, Twitter is once again what it used to be. #ThankYouElonMusk #TrumpIsBack #WelcomeBackPresident"
175,TusharBhatiaa,2022-11-20 09:37:15+00:00,1,Twitter for Android,"Welcome back @realDonaldTrump 
We missed you.
#ThankYouElonMusk 
@elonmusk"
176,imTejasBarot,2022-11-20 09:24:30+00:00,0,Twitter for iPhone,"Welcome back @realDonaldTrump #DonaldTrump 

Thank you @elonmusk #ThankYouElonMusk"
177,quail_jay,2022-11-20 06:51:27+00:00,0,Twitter Web App,"What an amazing night. Trump has FINALLY been reinstated after 2 long years in exile… WELCOME BACK SIR, WE SALUTE YOU!!!!@donaldtrump #Trump #ReinstateTrump #ThankYouElonMusk #GOAT"
178,Carmen_TLC,2022-11-20 06:50:20+00:00,0,Twitter for iPad,"Let’s GO ! 🇺🇸 
 #ThePeopleHaveSpoken 🍿 #ThankYouElonMusk https://t.co/xKtOJgZlTv"
179,AngelKiller677,2022-11-20 06:33:27+00:00,0,Twitter Web App,"@scrowder It would have made a better middle finger to the left if Elon reinstated Trump's Twitter account as soon as he walked into Twitter BEFORE the end of the mid-terms. But, this will do. #ThankYouElonMusk"
180,CrytoArt,2022-11-20 06:14:35+00:00,0,Twitter for iPhone,"@elonmusk  you just manifested into a new phenomenon..there are presidents of country with supreme power.. and the n there is Elon musk channeling power via the people of the world (earth now, Mars in the future)… thank you Elon!!#ThankYouElonMusk"
181,jojothomas8787,2022-11-20 05:46:42+00:00,0,Twitter for iPhone,There’s no freedom without free speech. #ThankYouElonMusk
182,AinsleyHayes19,2022-11-20 05:38:27+00:00,0,Twitter for iPhone,@robreiner 🙄 Hollywood loves to write their own fake narrative #ThankYouElonMusk #trump2024
183,AinsleyHayes19,2022-11-20 05:29:44+00:00,0,Twitter for iPhone,@juliaioffe Matter of perspective. Some would say Twitter is better than ever! #ThankYouElonMusk #trump2024
184,HouseOfGab,2022-11-20 04:54:29+00:00,4,Twitter Web App,"This tweet is one of the many inconvenient reasons the libtards banned Trump from Twitter.  

#HESBACK #TrumpIsBack #ThankYouElon #ThankYouElonMusk"
185,sushilvashisth,2022-11-20 04:43:23+00:00,1,Twitter for Android,"Thanks @elonmusk for making @Twitter a better and safe place to interact. Thanks again
#ThankYouElonMusk"
186,sayghostmusic,2022-11-20 04:08:12+00:00,0,Twitter Web App,"@elonmusk #ThankYouElonMusk We appreciate the support for freedom of speech, Please don't be influenced by the side that want to take that away from the people"
187,martingarciada6,2022-11-20 04:01:23+00:00,0,Twitter for iPhone,@codeofvets @j9orange13 Me too. #ThankYouElonMusk
188,HouseOfGab,2022-11-20 03:55:16+00:00,2,Twitter Web App,"#TrumpIsBack!!!!!!!

@RealDonaldTrump is back on twitter!!! #ThankYouElonMusk! #Trump"
189,Jeannie71147068,2022-11-20 03:31:14+00:00,0,Twitter Web App,"@HansrajMeena @elonmusk The #Babylonbee is back.

Trump can come back if he wants

CBS News has left Twitter.

Musk should get the Nobel Prize

#ThankYouElon
#ThankYouElonMusk"
190,Dhruv_Sniper,2022-11-20 03:20:03+00:00,0,Twitter for Android,"BREAKING: @realDonaldTrump is back on #Twitter

#DonaldTrump #ElonMusk #thankyouelonmusk https://t.co/D1GCynQex7"
191,AinsleyHayes19,2022-11-20 03:17:07+00:00,1,Twitter for iPhone,This was a day orchestrated by the democrats to try and destroy those who love democracy. They will not win. #HESBACK #trump2024 #thankyouelonmusk
192,Jeannie71147068,2022-11-20 03:11:01+00:00,0,Twitter Web App,"@RBReich The #Babylonbee is back.

Trump can come back if he wants

CBS News has left Twitter

Musk should get the Nobel Prize

#ThankYouElon
#ThankYouElonMusk"
193,Jeannie71147068,2022-11-20 03:08:44+00:00,1,Twitter Web App,"@RealCandaceO @realDonaldTrump The #Babylonbee is back.

Trump can come back if he wants

CBS News has left Trump.

Musk should get the Nobel Prize

#ThankYouElon
#ThankYouElonMusk"
194,Ott27450721,2022-11-20 03:07:16+00:00,0,Twitter for Android,"@realDonaldTrump Welcome back Mr. President. We missed you! 
#thankyouelonmusk 🙏🏽
Let's Make America Great Again!"
195,Browneyes71753,2022-11-20 03:05:00+00:00,3,Twitter for Android,#thankyouelonmusk for reinstating everyone including Donald Trump
196,dawnddodge,2022-11-20 03:02:17+00:00,10,Twitter for iPhone,Welcome back Mr. President #trumpisback #Trump2024 @POTUS45 and soon to be #47th President. #thankyouelonmusk @elonmusk
197,cpointer88,2022-11-20 02:46:24+00:00,0,Twitter for Android,"@elonmusk Yea!!! #thankyouelonmusk 
Making history!! We want him back!"
198,EDLC_Services,2022-11-20 02:43:39+00:00,0,Twitter Web App,"He's back! https://t.co/2rVJNRNM84
#ThankYouElonMusk"
199,UltraMagaNews,2022-11-20 02:35:41+00:00,1,Twitter for iPhone,"#ThankYouElonMusk for bringing back @RealDonaldTrump &amp; @ALX 

Idk if twitters server can handle it but please consider bringing back Savanah @elonmusk she’s the definition of citizen journalist @sav_says_"
200,bestconductever,2022-11-20 02:33:08+00:00,3,Twitter for iPhone,@elonmusk Thank you for righting a terrible wrong! You’re a Hero to many and a One Man Calvary! You freed #DonaldJTrump #ThankYouElon #thankyouelonmusk
201,NevaAyer,2022-11-20 02:33:01+00:00,2,Twitter for iPhone,@Timcast @MagaGoldHat1 That’s way more than our inept government is doing. It’s about damn time. #TrumpIsBack #ThankYouElonMusk 🇺🇸🇺🇸🇺🇸🇺🇸❤️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️🇺🇸❤️❤️
202,SnakeMannn,2022-11-20 02:20:59+00:00,3,Twitter Web App,"Welcome Back Mr President! @realDonaldTrump I just got my account back from @elonmusk too! I want to say Thank you #ElonMusk, The #AmericanPeople say Thank you! Once again, #WELCOMEBACK! #PresidentTrump #TrumpIsBack! #ElonMuskRules! #ThankYouElonMusk! https://t.co/l2ykFEUVlE"
203,realTJDriscoll,2022-11-20 02:04:39+00:00,1,Twitter for iPhone,@realDonaldTrump is back on twitter 😂🤣😅 God Bless Donald Trump!!!! #TrumpAnnouncement #Trump2024 #TRUMP2024ToSaveAmerica #thankyouelonmusk
204,marth3n_,2022-11-20 01:21:37+00:00,0,Twitter for iPhone,Trump will troll shit out of @JoeBiden 😂 thank you Elon Musk for saving freedom of speech  #freedomofspeech #ThankYouElonMusk #Trump2024
205,ChrisCopywriter,2022-11-19 23:19:53+00:00,0,Twitter for iPhone,"Finally some open respectful discussions on Twitter! After ten years or so in the propaganda wilderness…

#ThankYouElonMusk"
206,DraconFarms,2022-11-19 16:33:07+00:00,0,Twitter for Android,Twitter 2.0 = freedom of speech #TwitterTakeover #ThankYouElonMusk #faithrestored
207,RockHanger,2022-11-19 15:27:46+00:00,0,Twitter for iPhone,"@rawsalerts It’s WORKING!
#ThankYouElonMusk!"
208,SimplySLJ,2022-11-19 13:12:13+00:00,0,Twitter for iPhone,"Far right went to #TruthSocial
Wokerati is going to #Mastadon

@elonmusk &amp; @Twitter just keeps winning. 

 #TwitterMigration #ElonMusk #Twitter #mastadonmigration #ThankYouElonMusk https://t.co/Cv6MMQYJSx"
209,Fakeprofile4321,2022-11-19 09:25:27+00:00,0,Twitter Web App,"@elonmusk @micsolana Very sad to see someone so sad about internet site. Perspective.

Alhamdulillah #ThankYouElonMusk"
